Product URL,Name,Rating,Number of Ratings,Number of Reviews,Compressor Type,Built-in Stabilizer,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/samsung-256-l-frost-free-double-door-top-mount-2-star-convertible-refrigerator/p/itmbd997a337e907?pid=RFRGRM967FJYUVJG&lid=LSTRFRGRM967FJYUVJG4GZPEO&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_968&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRGRM967FJYUVJG.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 256 L Frost Free Double Door Top Mount 2 Star Convertible Refrigerator,N/A,N/A,N/A,N/A,Yes,"1 year comprehensive warranty on product, 20 years on compressor,",32300,42990,24 
https://www.flipkart.com/lloyd-188-l-direct-cool-single-door-1-star-refrigerator/p/itm81f72a2b35102?pid=RFRH28ZNDUXHSG7Y&lid=LSTRFRH28ZNDUXHSG7Y0VHAHZ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_969&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRH28ZNDUXHSG7Y.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lloyd 188 L Direct Cool Single Door 1 Star Refrigerator,N/A,N/A,N/A,Normal Compressor,Yes,"1 year comprehensive warranty on the product, 10 years on compressor by the brand.",13249,16990,22 
https://www.flipkart.com/acer-190-l-direct-cool-single-door-2-star-refrigerator/p/itmea72a058dad03?pid=RFRHYJJYGQQFQEFU&lid=LSTRFRHYJJYGQQFQEFUSRF4AA&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_970&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRHYJJYGQQFQEFU.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Acer 190 L Direct Cool Single Door 2 Star Refrigerator,4.4,40,5,N/A,Yes,1 Year Comprehensive Warranty on Product and  10 Years Warranty on Compressor,13999,20999,33 
https://www.flipkart.com/lg-679-l-frost-free-side-refrigerator-multi-air-flow/p/itmey5j9ksnbyaf5?pid=RFREY5J9ZFY5834G&lid=LSTRFREY5J9ZFY5834G4EUEVG&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_971&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFREY5J9ZFY5834G.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 679 L Frost Free Side by Side Refrigerator  with With Multi Air Flow,4.5,288,35,Inverter Linear Compressor,Yes,1 Year Warranty on product and 10 Years Warranty on compressor from LG,75990,98990,23 
https://www.flipkart.com/whirlpool-215-l-direct-cool-single-door-4-star-refrigerator/p/itmda25429d38e94?pid=RFRFRFWCHQHDEYYA&lid=LSTRFRFRFWCHQHDEYYAQ3E3T2&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_972&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRFRFWCHQHDEYYA.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 215 L Direct Cool Single Door 4 Star Refrigerator,4.3,8257,838,DC Inverter Compressor,Yes,1 Year Warranty on Product and 10 Years on Compressor,18590,21300,12 
https://www.flipkart.com/lg-185-l-direct-cool-single-door-3-star-refrigerator-base-drawer/p/itmedfbc768909b7?pid=RFRGBHYVY5PVHAJJ&lid=LSTRFRGBHYVY5PVHAJJ7ISNVQ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_973&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRGBHYVY5PVHAJJ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 185 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,4.2,66,4,1 Year on Product and 10 Years on Compressor From LG,Yes,1 Year on Product and 10 Years on Compressor From LG,16790,20399,17 
https://www.flipkart.com/lg-185-l-direct-cool-single-door-3-star-refrigerator-base-drawer/p/itm703f82a5d8211?pid=RFRGDM3P8MJYMVJ5&lid=LSTRFRGDM3P8MJYMVJ5CCEJ7Y&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_974&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRGDM3P8MJYMVJ5.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 185 L Direct Cool Single Door 3 Star Refrigerator with Base Drawer,4.6,16,1,Smart Inverter Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor,16990,22299,23 
https://www.flipkart.com/godrej-253-l-frost-free-double-door-2-star-refrigerator/p/itma01590303c05f?pid=RFRGDSBHDZEXZEXM&lid=LSTRFRGDSBHDZEXZEXMTKTFKO&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_40_975&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=7081a1bb-2fe4-433c-84aa-6cd3894c2354.RFRGDSBHDZEXZEXM.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 253 L Frost Free Double Door 2 Star Refrigerator,3.4,5,0,Inverter Compressor,N/A,1 Year Comprehensive Warranty and 10 Years Compressor Warranty,24200,33015,26 
https://www.flipkart.com/panasonic-257-l-frost-free-double-door-3-star-refrigerator/p/itm2396851222276?pid=RFRGHYF7HPKN6BFW&lid=LSTRFRGHYF7HPKN6BFWRTLR2E&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_977&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGHYF7HPKN6BFW.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Panasonic 257 L Frost Free Double Door 3 Star Refrigerator,4.7,3,0,Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,29790,37200,19 
https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-2-star-convertible-refrigerator/p/itm88e1d93dbe681?pid=RFRHY75TJKRREZJ2&lid=LSTRFRHY75TJKRREZJ2ZO9PJZ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_978&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRHY75TJKRREZJ2.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 235 L Frost Free Double Door 2 Star Convertible Refrigerator,N/A,N/A,N/A,Inverter Compressor,Yes,"1 Year Comprehensive Warranty on the Product, 10 Years Warranty on Compressor",24490,34700,29 
https://www.flipkart.com/godrej-180-l-direct-cool-single-door-2-star-refrigerator/p/itmd1b3d917d02ef?pid=RFRGQWW3K9K5MDZD&lid=LSTRFRGQWW3K9K5MDZDAAUQJ4&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_979&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGQWW3K9K5MDZD.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 180 L Direct Cool Single Door 2 Star Refrigerator,3,4,0,Fixed Speed Compressor,N/A,1 Year full warranty on fridge and 10 Years on compressor,14990,19500,23 
https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-2-star-refrigerator/p/itm692c8db0769cf?pid=RFRF9ZEFYZGTNNJW&lid=LSTRFRF9ZEFYZGTNNJW7L4FHV&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_980&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRF9ZEFYZGTNNJW.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 235 L Frost Free Double Door 2 Star Refrigerator,4.2,248,12,Rotary Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor from Whirlpool,29000,30021,3 
https://www.flipkart.com/bosch-243-l-frost-free-double-door-3-star-refrigerator/p/itmebb5708fcc3dd?pid=RFRGS8Z8VBFS2JFD&lid=LSTRFRGS8Z8VBFS2JFD77AUXF&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_981&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGS8Z8VBFS2JFD.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,BOSCH 243 L Frost Free Double Door 3 Star Refrigerator,3.4,5,1,1 Year on Product and 10 Years on Compressor,Yes,1 Year on Product and 10 Years on Compressor,29399,39490,25 
https://www.flipkart.com/whirlpool-431-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm1a4a8b3550a2b?pid=RFRFQHMSHFXVGEUX&lid=LSTRFRFQHMSHFXVGEUX7MLNJA&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_982&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFQHMSHFXVGEUX.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 431 L Frost Free Double Door 3 Star Convertible Refrigerator,N/A,N/A,N/A,Inverter Compressor,Yes,1 Year Warranty on Unit and 10 Years Warranty on Compressor from Whirlpool,61740,83100,25 
https://www.flipkart.com/samsung-236-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm33e91ce411735?pid=RFRGT85CCNSWAWQN&lid=LSTRFRGT85CCNSWAWQNOWIW9V&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_983&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGT85CCNSWAWQN.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 236 L Frost Free Double Door 3 Star Convertible Refrigerator,4.4,5,0,Digital Inverter Compressor,Yes,"1 Year warranty on product, 20 Years warranty on Digital Inverter Compressor.",29390,41990,30 
https://www.flipkart.com/samsung-183-l-direct-cool-single-door-2-star-refrigerator/p/itm8cd9c9e69ae28?pid=RFRGNHK62JFFVZWX&lid=LSTRFRGNHK62JFFVZWXSLMUXD&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_984&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGNHK62JFFVZWX.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 183 L Direct Cool Single Door 2 Star Refrigerator,2.5,4,0,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,17200,19999,13 
https://www.flipkart.com/lg-446-l-frost-free-double-door-1-star-convertible-refrigerator/p/itm1cf46835b4a78?pid=RFRH4KSRJS6VMZBV&lid=LSTRFRH4KSRJS6VMZBVD9YTEJ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_985&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRH4KSRJS6VMZBV.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 446 L Frost Free Double Door 1 Star Convertible Refrigerator,N/A,N/A,N/A,N/A,Yes,"1 Year Warranty on Product, 10 Years Compressor Warranty",63000,N/A,N/A
https://www.flipkart.com/kelvinator-584-l-frost-free-side-refrigerator/p/itm9445df9b66aee?pid=RFRGTEWCJPUUH6GP&lid=LSTRFRGTEWCJPUUH6GPN7QL85&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_986&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGTEWCJPUUH6GP.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Kelvinator 584 L Frost Free Side by Side Refrigerator,N/A,N/A,N/A,1 Year on Product and 10 Years on Compressor,Yes,1 Year on Product and 10 Years on Compressor,57639,85490,32 
https://www.flipkart.com/samsung-700-l-frost-free-side-refrigerator/p/itmff5w6xhwz4wvn?pid=RFRFF5W6JGXWMXJQ&lid=LSTRFRFF5W6JGXWMXJQ8Z4PNZ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_987&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFF5W6JGXWMXJQ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 700 L Frost Free Side by Side Refrigerator,4.4,1087,107,Digital Inverter Compressor,Yes,"1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years.",81990,89590,8 
https://www.flipkart.com/voltas-beko-tata-product-340-l-frost-free-double-door-2-star-refrigerator/p/itm558e64d0d3f4d?pid=RFRGH28ZKWGMYTYM&lid=LSTRFRGH28ZKWGMYTYM6CZZJH&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_988&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGH28ZKWGMYTYM.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Voltas Beko by A Tata Product 340 L Frost Free Double Door 2 Star Refrigerator,N/A,N/A,N/A,Inverter Compressor,Yes,2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Compressor,29890,43990,32 
https://www.flipkart.com/lg-595-l-direct-cool-side-refrigerator/p/itm73f785500cdc1?pid=RFRFPHH7NXRDHAUT&lid=LSTRFRFPHH7NXRDHAUTQKPUI5&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_989&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFPHH7NXRDHAUT.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 595 L Direct Cool Side by Side Refrigerator,N/A,N/A,N/A,Inverter Linear Compressor,N/A,1 Year Warranty on Product and 10 Years Warranty on Compressor from LG,119690,167990,28 
https://www.flipkart.com/samsung-644-l-frost-free-side-3-star-refrigerator/p/itmba07040e23cc6?pid=RFRGMMGGJ8ZFXAVK&lid=LSTRFRGMMGGJ8ZFXAVKWRE2JR&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_990&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGMMGGJ8ZFXAVK.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 644 L Frost Free Side by Side 3 Star Refrigerator,N/A,N/A,N/A,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor,91990,141000,34 
https://www.flipkart.com/lloyd-havells-200-l-direct-cool-single-door-2-star-refrigerator/p/itme8149e6b068d7?pid=RFRGZJDZVWUJKANM&lid=LSTRFRGZJDZVWUJKANMHRPJJM&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_991&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGZJDZVWUJKANM.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lloyd by Havells 200 L Direct Cool Single Door 2 Star Refrigerator,4.3,5316,495,N/A,Yes,1 Year Warranty on Product and Additional 9 Years Warranty on Compressor,15890,22890,30 
https://www.flipkart.com/whirlpool-265-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm0674239f12cb1?pid=RFRFZD5GKZU4JRA7&lid=LSTRFRFZD5GKZU4JRA7Q4NP4Q&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_992&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFZD5GKZU4JRA7.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 265 L Frost Free Double Door 3 Star Convertible Refrigerator,3.9,391,33,1 Year on Unit and 10 Years on Compressor from Whirlpool,Yes,1 Year on Unit and 10 Years on Compressor from Whirlpool,28390,36000,21 
https://www.flipkart.com/godrej-234-l-frost-free-double-door-2-star-refrigerator/p/itma01590303c05f?pid=RFRGJH96KHDXZSWB&lid=LSTRFRGJH96KHDXZSWBVZOW87&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_993&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGJH96KHDXZSWB.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 234 L Frost Free Double Door 2 Star Refrigerator,3.3,3,0,Linear Compressor,Yes,1 Year Warranty on product and 10 Years Warranty on Compressor from Godrej,24599,29000,15 
https://www.flipkart.com/panasonic-237-l-frost-free-double-door-3-star-refrigerator/p/itm0990e6bdc4000?pid=RFRGHYF7MMXVZ5GH&lid=LSTRFRGHYF7MMXVZ5GHTCCOFR&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_994&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGHYF7MMXVZ5GH.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Panasonic 237 L Frost Free Double Door 3 Star Refrigerator,4.7,3,0,Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years on Compressor,28190,35200,19 
https://www.flipkart.com/godrej-180-l-direct-cool-single-door-2-star-refrigerator/p/itm178b90f03b8d3?pid=RFRGQWYERDYWFGYK&lid=LSTRFRGQWYERDYWFGYKBUHAPA&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_995&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRGQWYERDYWFGYK.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 180 L Direct Cool Single Door 2 Star Refrigerator,N/A,N/A,N/A,Fixed Speed Compressor,N/A,1 Year full warranty on fridge and 10 Years on compressor,14900,19500,23 
https://www.flipkart.com/lg-291-l-frost-free-double-door-2-star-refrigerator/p/itme3912a11d551d?pid=RFRFMGJRJATD9RDW&lid=LSTRFRFMGJRJATD9RDWYA7W4K&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_996&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFMGJRJATD9RDW.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 291 L Frost Free Double Door 2 Star Refrigerator,4,21,0,1 Year on Refrigerator and 10 Years on Compressor From LG,Yes,1 Year on Refrigerator and 10 Years on Compressor From LG,32779,38590,15 
https://www.flipkart.com/haier-598-l-frost-free-multi-door-3-star-convertible-refrigerator-83-fridge-spacedigital-control-panel360-degree-coolingmagic-zoneexpert-inverter-3-door/p/itmb21b84bd252e4?pid=RFRHFZUZJXFA7FAZ&lid=LSTRFRHFZUZJXFA7FAZGHMMJ9&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_997&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRHFZUZJXFA7FAZ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Haier 598 L Frost Free Multi-Door 3 Star Convertible Refrigerator  with 83% Convertible Fridge SpaceDi...,N/A,N/A,N/A,N/A,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor,99990,149290,33 
https://www.flipkart.com/samsung-253-l-frost-free-double-door-3-star-refrigerator/p/itm949def2bc9705?pid=RFRFZ928SXZVVCDJ&lid=LSTRFRFZ928SXZVVCDJSCZLAF&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_998&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFZ928SXZVVCDJ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 253 L Frost Free Double Door 3 Star Refrigerator,4.4,22642,2001,Digital Inverter Compressor,Yes,"1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years.",24990,31990,21 
https://www.flipkart.com/whirlpool-200-l-direct-cool-single-door-3-star-refrigerator/p/itm22b5af758d30d?pid=RFRFW9FG4GHPZBUQ&lid=LSTRFRFW9FG4GHPZBUQXPVCKV&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_41_999&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=2d832576-1ee5-46ff-b9d0-6f261c08c735.RFRFW9FG4GHPZBUQ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 200 L Direct Cool Single Door 3 Star Refrigerator,4.4,28,0,NORMAL COMPRESSOR,Yes,1 YEAR,15500,19050,18 
https://www.flipkart.com/lg-185-l-direct-cool-single-door-3-star-refrigerator-fast-ice-making/p/itma850bbf821062?pid=RFRGNKPFXZRZBEFH&lid=LSTRFRGNKPFXZRZBEFHPSLGJQ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_42_1001&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=981d2cc3-b3fc-4272-8991-b8f5d6350b2a.RFRGNKPFXZRZBEFH.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 185 L Direct Cool Single Door 3 Star Refrigerator  with Fast Ice Making,3.8,11,0,Conventional Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor from LG,18899,N/A,N/A
https://www.flipkart.com/lg-246-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm92dcf4d1d511b?pid=RFRGK4CUND2YC3GG&lid=LSTRFRGK4CUND2YC3GGU9QXHV&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_42_1002&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=981d2cc3-b3fc-4272-8991-b8f5d6350b2a.RFRGK4CUND2YC3GG.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 246 L Frost Free Double Door 3 Star Convertible Refrigerator,4.4,283,25,Smart Inverter Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor From LG,43999,N/A,N/A
